id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q151	zh-Hant	6	Ch. 06 · The role of the media	Mediernas roll	Privat- och reklamfinansierade medier	21	Vad kännetecknar medier som finansieras med reklam?	What characterizes media financed by advertising?	由廣告資助的媒體有什麼特徵？	a	De drivs ofta av privata företag och får inkomster genom reklam	They are often run by private companies and earn income from advertising	它們通常由私人公司經營，並透過廣告取得收入	a: De drivs ofta av privata företag och får inkomster genom reklam | b: De får aldrig sälja reklamplats | c: De ersätter public service-företagens uppdrag | d: De består bara av statliga myndigheter	a: They are often run by private companies and earn income from advertising | b: They may never sell advertising space | c: They replace the mission of public-service companies | d: They consist only of government agencies	a: 它們通常由私人公司經營，並透過廣告取得收入 | b: 它們永遠不得出售廣告位置 | c: 它們取代公共服務公司的任務 | d: 它們只由政府機關組成	Reklamfinansierade medier drivs ofta av privata företag och kan få inkomster genom att sälja plats för reklam. Det skiljer dem från public service, som inte ska tjäna pengar på reklam och har ett särskilt uppdrag.	Advertising-funded media are often run by private companies and can earn income by selling advertising space. That differs from public service, which should not make money from advertising and has a special mission.	廣告資助的媒體通常由私人公司經營，並可透過出售廣告位置取得收入。這使它們不同於公共服務媒體；公共服務不應靠廣告賺錢，並有特定任務。	pending_native_review	pending_reviewer_notes
q152	zh-Hant	6	Ch. 06 · The role of the media	Mediernas roll	Privat- och reklamfinansierade medier	21	Hur publiceras många tidningar i dag?	How are many newspapers published today?	今天許多報紙如何出版？	a	De finns också på internet och uppdateras med nyheter flera gånger per dag	They are also available online and updated with news several times per day	它們也在網路上，並且每天多次更新新聞	a: De finns också på internet och uppdateras med nyheter flera gånger per dag | b: De får bara säljas som ett exemplar per år | c: De får bara spridas inom ett enda bostadshus | d: De får inte skriva om lokala eller nationella nyheter	a: They are also available online and updated with news several times per day | b: They may be sold only as one copy per year | c: They may be distributed only within one residential building | d: They may not write about local or national news	a: 它們也在網路上，並且每天多次更新新聞 | b: 它們一年只能出售一份 | c: 它們只能在同一棟住宅內散發 | d: 它們不得報導地方或全國新聞	Många dagstidningar och kvällstidningar finns både som lokala eller rikstäckande medier och på internet. I dag finns de flesta tidningar också online och uppdateras med nyheter flera gånger per dag.	Many daily and evening newspapers exist as local or nationwide media and on the internet. Today, most newspapers are also online and are updated with news several times per day.	許多日報和晚報既是地方或全國媒體，也在網路上發布。今天大多數報紙也在線上，並且每天多次更新新聞。	pending_native_review	pending_reviewer_notes
q153	zh-Hant	6	Ch. 06 · The role of the media	Mediernas roll	Webb och sociala medier	21	Vad är viktigt att komma ihåg om webben och sociala medier?	What is important to remember about the web and social media?	關於網路和社群媒體，重要的是記住什麼？	a	Vem som helst kan skapa innehåll där, och det kontrolleras inte alltid som i andra medier	Anyone can create content there, and it is not always checked the same way as in other media	任何人都可以在那裡建立內容，而且不一定像其他媒體一樣受到檢查	a: Vem som helst kan skapa innehåll där, och det kontrolleras inte alltid som i andra medier | b: Bara ansvariga utgivare får skriva inlägg där | c: Allt innehåll godkänns först av staten | d: Innehållet är alltid mer pålitligt än nyheter i tidningar	a: Anyone can create content there, and it is not always checked the same way as in other media | b: Only responsible publishers may write posts there | c: All content is first approved by the state | d: The content is always more reliable than news in newspapers	a: 任何人都可以在那裡建立內容，而且不一定像其他媒體一樣受到檢查 | b: 只有負責任出版人可以在那裡發文 | c: 所有內容都先由國家批准 | d: 內容永遠比報紙新聞更可靠	På webben och i sociala medier kan vem som helst skapa innehåll. Därför kontrolleras det som sprids där inte alltid på samma sätt som innehåll i andra medier, vilket gör egen granskning viktig.	On the web and in social media, anyone can create content. For that reason, what is spread there is not always checked in the same way as content in other media, which makes personal scrutiny important.	在網路和社群媒體中，任何人都可以建立內容。因此，在那裡傳播的內容不一定像其他媒體內容一樣受到檢查，這使得自己審查資訊很重要。	pending_native_review	pending_reviewer_notes
q154	zh-Hant	6	Ch. 06 · The role of the media	Mediernas roll	Källkritik	21	Varför behövs källkritik när man använder medier?	Why is source criticism needed when using media?	使用媒體時，為什麼需要來源批判？	a	Falska uppgifter kan spridas snabbt och påverka människors åsikter	False information can spread quickly and affect people's opinions	虛假資訊可能迅速傳播，並影響人們的看法	a: Falska uppgifter kan spridas snabbt och påverka människors åsikter | b: Allt som publiceras är alltid korrekt | c: Källkritik betyder att man aldrig ska läsa nyheter | d: Bara tryckta böcker behöver kontrolleras	a: False information can spread quickly and affect people's opinions | b: Everything that is published is always correct | c: Source criticism means never reading news | d: Only printed books need to be checked	a: 虛假資訊可能迅速傳播，並影響人們的看法 | b: 所有發布的內容永遠都是正確的 | c: 來源批判表示永遠不該閱讀新聞 | d: 只有印刷書籍需要檢查	Information kan komma från många slags källor, men allt som publiceras är inte alltid korrekt. Falska uppgifter kan spridas snabbt och påverka människors åsikter, så man behöver ifrågasätta och kontrollera det man läser, ser eller hör.	Information can come from many kinds of sources, but not everything that is published is always correct. False information can spread quickly and affect people’s opinions, so one needs to question and check what one reads, sees, or hears.	資訊可能來自許多不同來源，但發布的內容不一定永遠正確。虛假資訊可能迅速傳播並影響人們的看法，因此需要質疑並檢查自己讀到、看到或聽到的內容。	pending_native_review	pending_reviewer_notes
q155	zh-Hant	9	Ch. 09 · The welfare society	Välfärdssamhället	Stat, regioner och kommuner har olika ansvar	30	Hur kan en välfärdstjänst vara privat och ändå skattefinansierad?	How can a welfare service be provided by a private company but still be funded by tax revenue?	福利服務如何可以由私人提供但仍由稅收資助？	a	Ett privat företag kan utföra tjänsten medan skattepengar betalar den	A private company can provide the service while tax revenue funds it	私人公司可以執行服務，而稅金支付費用	a: Ett privat företag kan utföra tjänsten medan skattepengar betalar den | b: Tjänsten måste alltid betalas helt med privata lån | c: Privata utförare tar över statens, regionernas och kommunernas ansvar | d: Skattepengar får bara användas om tjänsten drivs av staten	a: A private company can provide the service while tax revenue funds it | b: The service must always be paid for entirely with private loans | c: Private providers take over the responsibilities of the state, regions, and municipalities | d: Tax revenue may be used only if the service is run by the state	a: 私人公司可以執行服務，而稅金支付費用 | b: 服務必須永遠完全由私人貸款支付 | c: 私人執行者接管國家、區域和市鎮的責任 | d: 只有服務由國家經營時，稅金才可使用	En välfärdstjänst kan utföras av ett privat företag och ändå finansieras med skattemedel. Ansvaret och finansieringen kan alltså vara offentlig även när själva utföraren är privat.	A welfare service can be provided by a private company and still be financed with tax revenue. The responsibility and funding can therefore be public even when the provider itself is private.	福利服務可以由私人公司執行，同時仍以稅收資助。因此，即使實際提供者是私人，責任和資金仍可以是公共的。	pending_native_review	pending_reviewer_notes
q156	zh-Hant	9	Ch. 09 · The welfare society	Välfärdssamhället	Statligt finansierad välfärd	30	Vilka statliga trygghetssystem kan ge ekonomiskt stöd vid sjukdom, föräldraskap eller arbetslöshet?	Which state-funded social insurance systems can provide financial support during illness, parenthood, or unemployment?	哪些國家資助的保障制度可在生病、育兒或失業時提供經濟支持？	a	Sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring	Sickness insurance, parental insurance, and unemployment insurance	疾病保險、父母保險和失業保險	a: Sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring | b: Vårdcentraler, sjukhus och regional kollektivtrafik | c: Förskolor, fritidshem och kommunal vuxenutbildning | d: Privata kreditkort, billån och bostadslån	a: Sickness insurance, parental insurance, and unemployment insurance | b: Health centres, hospitals, and regional public transport | c: Preschools, after-school centres, and municipal adult education | d: Private credit cards, car loans, and mortgages	a: 疾病保險、父母保險和失業保險 | b: 保健中心、醫院和區域公共交通 | c: 學前班、課後中心和市鎮成人教育 | d: 私人信用卡、汽車貸款和住房貸款	Staten finansierar trygghetssystem som sjukförsäkring, föräldraförsäkring och arbetslöshetsförsäkring. De hör till välfärden eftersom de kan ge ekonomiskt stöd när människor blir sjuka, får barn eller saknar arbete.	The state funds social insurance systems such as sickness insurance, parental insurance, and unemployment insurance. They are part of the welfare system because they can provide financial support when people are ill, have children, or are unemployed.	國家資助疾病保險、父母保險和失業保險等保障制度。它們屬於福利制度，因為在人們生病、生育或沒有工作時可提供經濟支持。	pending_native_review	pending_reviewer_notes
q157	zh-Hant	9	Ch. 09 · The welfare society	Välfärdssamhället	Olika slags sjukvård	31	Vad ingår i primärvården?	What is included in primary care?	基層醫療包括什麼？	a	Vårdcentraler, barnavårdscentraler och mödravårdscentraler	Health centres, child health centres, and maternity clinics	保健中心、兒童保健中心和孕產婦保健中心	a: Vårdcentraler, barnavårdscentraler och mödravårdscentraler | b: Domstolar, åklagare och kriminalvård | c: Pensioner, barnbidrag och studiestöd | d: Dagstidningar, public service och sociala medier	a: Health centres, child health centres, and maternity clinics | b: Courts, prosecutors, and prison and probation services | c: Pensions, child allowance, and study support | d: Daily newspapers, public service broadcasting, and social media	a: 保健中心、兒童保健中心和孕產婦保健中心 | b: 法院、檢察官和矯正機構 | c: 退休金、兒童津貼和學習補助 | d: 日報、公共服務媒體和社群媒體	Primärvården är den del av sjukvården som många möter först. Vårdcentraler, barnavårdscentraler och mödravårdscentraler hör dit, medan sjukhusvård och psykiatrisk vård är andra slags sjukvård.	Primary care is the part of health care that many people encounter first. Health centres, child health centres, and maternity clinics belong to it, while hospital care and psychiatric care are other kinds of health care.	基層醫療是許多人首先接觸到的醫療部分。保健中心、兒童保健中心和孕產婦保健中心屬於基層醫療，而醫院護理和精神科護理是其他類型的醫療。	pending_native_review	pending_reviewer_notes
q158	zh-Hant	9	Ch. 09 · The welfare society	Välfärdssamhället	Kommunerna har ett stort ansvar	31	Vilket ansvar har kommunen för barns vardag och utbildning?	What responsibility does the municipality have for children’s everyday life and education?	市鎮對兒童的日常生活和教育有什麼責任？	a	Att ordna förskolor, fritidshem, grundskolor och gymnasieskolor	To arrange preschools, after-school centres, compulsory schools, and upper-secondary schools	安排學前班、課後中心、義務學校和高中	a: Att ordna förskolor, fritidshem, grundskolor och gymnasieskolor | b: Att betala sjukförsäkring och statliga pensioner | c: Att driva regionernas sjukhus och vårdcentraler | d: Att bestämma domstolarnas straff i brottmål	a: To arrange preschools, after-school centres, compulsory schools, and upper-secondary schools | b: To pay sickness insurance and state pensions | c: To run regional hospitals and health centres | d: To decide court sentences in criminal cases	a: 安排學前班、課後中心、義務學校和高中 | b: 支付疾病保險和國家退休金 | c: 經營區域的醫院和保健中心 | d: 決定法院在刑事案件中的刑罰	Kommuner ansvarar för att det finns skolor och utbildning. Det omfattar förskolor, fritidshem, grundskolor för barn mellan 6 och 16 år, gymnasieskolor och kommunal vuxenutbildning.	Municipalities are responsible for making schools and education available. This includes preschools, after-school centres, compulsory schools for children aged 6 to 16, upper-secondary schools, and municipal adult education.	市鎮負責確保學校和教育存在。這包括學前班、課後中心、6 到 16 歲兒童的義務學校、高中以及市鎮成人教育。	pending_native_review	pending_reviewer_notes
q159	zh-Hant	9	Ch. 09 · The welfare society	Välfärdssamhället	Kommunerna har ett stort ansvar	31	Vilken hjälp kan äldre personer få av kommunen för att klara vardagen?	What help can older people receive from the municipality to manage everyday life?	老年人可從市鎮獲得什麼幫助以應付日常生活？	a	Vård och service hemma eller boende som är anpassat för äldre personer	Care and services at home or housing adapted for older people	在家中的照護和服務，或適合老年人的住房	a: Vård och service hemma eller boende som är anpassat för äldre personer | b: Automatiskt studiestöd och plats på universitet | c: Beslut om vilka nyheter medier får publicera | d: Privata lån som ersätter all kommunal hjälp	a: Care and services at home or housing adapted for older people | b: Automatic study support and a university place | c: Decisions about which news media may publish | d: Private loans that replace all municipal help	a: 在家中的照護和服務，或適合老年人的住房 | b: 自動學習補助和大學名額 | c: 決定媒體可以發布哪些新聞 | d: 取代所有市鎮幫助的私人貸款	Äldre personer kan behöva hjälp med praktiska saker i vardagen och med personlig hygien. Kommunen kan ge vård och service hemma, eller erbjuda ett boende som är anpassat för äldre personer om det behövs.	Older people may need help with practical everyday tasks and personal hygiene. The municipality can provide care and services at home, or offer housing adapted for older people if needed.	老年人可能需要日常實務事情和個人衛生方面的幫助。市鎮可以在家中提供照護和服務，或在需要時提供適合老年人的住房。	pending_native_review	pending_reviewer_notes
q160	zh-Hant	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Förenta nationerna	39	Vilket påstående beskriver ett syfte med Förenta nationerna (FN)?	Which statement describes one purpose of the United Nations (UN)?	哪項說法描述了 FN（聯合國）的一個宗旨？	a	FN arbetar för fred och säkerhet i världen	The UN works for peace and security in the world	FN 致力於維護世界的和平與安全	a: FN arbetar för fred och säkerhet i världen | b: FN bestämmer svenska kommuners budgetar | c: FN ersätter Sveriges domstolar | d: FN väljer Sveriges riksdag vart fjärde år	a: The UN works for peace and security in the world | b: The UN decides the budgets of Swedish municipalities | c: The UN replaces Sweden’s courts | d: The UN elects Sweden’s Riksdag every four years	a: FN 致力於維護世界的和平與安全 | b: FN 決定瑞典各 kommun（市鎮）的預算 | c: FN 取代瑞典的各級法院 | d: FN 每四年選出瑞典的 Riksdag（議會）	Sverige är medlem i FN. FN arbetar bland annat för fred och säkerhet, för att lösa konflikter och stoppa krig samt för mänskliga rättigheter och friheter.	Sweden is a member of the UN. The UN works, among other things, for peace and security, to resolve conflicts and stop wars, and for human rights and freedoms.	瑞典是 FN（聯合國）的成員國。FN 的工作包括維護和平與安全、化解衝突並制止戰爭，以及促進人權與自由。	pending_native_review	pending_reviewer_notes
q161	zh-Hant	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	EU och Europarådet	39	Vilket påstående beskriver EU-samarbetet?	Which statement describes EU cooperation?	哪項說法描述了 EU（歐盟）合作？	a	EU-länder fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna	EU countries make joint decisions and create laws that apply in member countries	EU 各成員國共同作出決定，並制定適用於各成員國的法律	a: EU-länder fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna | b: Varje EU-land slutar ha egna kommuner | c: Europarådet bestämmer alla EU-länders valresultat | d: FN ersätter EU-ländernas regeringar	a: EU countries make joint decisions and create laws that apply in member countries | b: Each EU country stops having its own municipalities | c: The Council of Europe decides every EU country’s election results | d: The UN replaces the governments of EU countries	a: EU 各成員國共同作出決定，並制定適用於各成員國的法律 | b: 每個 EU 國家都不再設有自己的 kommun（市鎮） | c: Europarådet（歐洲委員會）決定所有 EU 國家的選舉結果 | d: FN（聯合國）取代各 EU 國家的政府	EU-länderna samarbetar inom flera områden, till exempel jordbruk, ekonomi, miljö, handel och migration. De fattar gemensamma beslut och tar fram lagar som gäller i medlemsländerna.	EU countries cooperate in several areas, such as agriculture, the economy, the environment, trade, and migration. They make joint decisions and create laws that apply in member countries.	EU（歐盟）各成員國在多個領域展開合作，例如農業、經濟、環境、貿易和移民。它們共同作出決定，並制定適用於各成員國的法律。	pending_native_review	pending_reviewer_notes
q162	zh-Hant	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Den långa fredens historia	40	Hur agerade Sverige under kalla kriget i förhållande till Nato?	How did Sweden act toward NATO during the Cold War?	在冷戰期間，瑞典對 Nato（北約）採取了怎樣的立場？	a	Sverige fortsatte att vara neutralt och stod utanför Nato	Sweden continued to be neutral and stayed outside NATO	瑞典繼續保持中立，置身於 Nato 之外	a: Sverige fortsatte att vara neutralt och stod utanför Nato | b: Sverige lämnade EU för att gå med i Nato | c: Sverige styrde både Danmark och Norge genom Nato | d: Sverige avskaffade sitt militära försvar	a: Sweden continued to be neutral and stayed outside NATO | b: Sweden left the EU to join NATO | c: Sweden governed both Denmark and Norway through NATO | d: Sweden abolished its military defence	a: 瑞典繼續保持中立，置身於 Nato 之外 | b: 瑞典退出 EU（歐盟）以加入 Nato | c: 瑞典透過 Nato 統治了丹麥和挪威 | d: 瑞典廢除了自己的軍事防衛	Efter andra världskriget delades Europa av kalla kriget. Danmark och Norge gick med i Nato, medan Sverige fortsatte att vara neutralt och valde att stå utanför Nato.	After the Second World War, Europe was divided by the Cold War. Denmark and Norway joined NATO, while Sweden continued to be neutral and chose to stay outside NATO.	第二次世界大戰後，歐洲因冷戰而分裂。丹麥和挪威加入了 Nato（北約），而瑞典繼續保持中立，選擇置身於 Nato 之外。	pending_native_review	pending_reviewer_notes
q163	zh-Hant	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Sveriges försvar	40	Vilket påstående beskriver totalförsvarsplikt i Sverige?	Which statement describes total-defence duty in Sweden?	哪項說法描述了瑞典的全民防衛義務（totalförsvarsplikt）？	a	Personer som bor i Sverige och är 16 till 70 år kan behöva hjälpa till att försvara landet	People who live in Sweden and are aged 16 to 70 may need to help defend the country	居住在瑞典、年齡為 16 至 70 歲的人，可能需要協助保衛國家	a: Personer som bor i Sverige och är 16 till 70 år kan behöva hjälpa till att försvara landet | b: Bara yrkessoldater får hjälpa samhället vid kris | c: Alla invånare genomför automatiskt militär grundutbildning | d: Kommunerna ansvarar ensamma för Sveriges försvar	a: People who live in Sweden and are aged 16 to 70 may need to help defend the country | b: Only professional soldiers may help society during a crisis | c: All residents automatically complete basic military training | d: Municipalities alone are responsible for Sweden’s defence	a: 居住在瑞典、年齡為 16 至 70 歲的人，可能需要協助保衛國家 | b: 危機時只有職業軍人才能協助社會 | c: 所有居民都自動完成基礎軍事訓練 | d: 各 kommun（市鎮）單獨負責瑞典的防衛	Alla som bor i Sverige och är mellan 16 och 70 år kan bli tvungna att hjälpa till att försvara landet om det behövs. Det kallas totalförsvarsplikt och hör till Sveriges totalförsvar.	Everyone who lives in Sweden and is between ages 16 and 70 may be required to help defend the country if needed. This is called total-defence duty and belongs to Sweden’s total defence.	所有居住在瑞典、年齡在 16 至 70 歲之間的人，在必要時可能會被要求協助保衛國家。這被稱為全民防衛義務（totalförsvarsplikt），屬於瑞典全民防衛（totalförsvar）的一部分。	pending_native_review	pending_reviewer_notes
q164	zh-Hant	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Det civila försvaret	41	Vilket påstående beskriver det civila försvaret vid krig eller kris?	Which statement describes civil defence during war or crisis?	哪項說法描述了戰爭或危機時的民事防衛（civilt försvar）？	a	Viktiga verksamheter som skola, arbete och hälso- och sjukvård kan fortsätta fungera	Important activities such as school, work, and health care can continue to function	學校、工作、醫療衛生等重要活動能夠繼續運轉	a: Viktiga verksamheter som skola, arbete och hälso- och sjukvård kan fortsätta fungera | b: Politiska val ersätts med militära beslut | c: Bara Försvarsmakten ansvarar för samhällets motståndskraft | d: EU bestämmer varje skolas dagliga schema	a: Important activities such as school, work, and health care can continue to function | b: Political elections are replaced with military decisions | c: Only the Swedish Armed Forces are responsible for society’s resilience | d: The EU decides every school’s daily timetable	a: 學校、工作、醫療衛生等重要活動能夠繼續運轉 | b: 政治選舉被軍事決定所取代 | c: 只有 Försvarsmakten（瑞典武裝部隊）負責社會的抗禦能力 | d: EU（歐盟）決定每所學校的每日課表	Det civila försvaret innebär att fler än militären ska kunna möta hot och utmaningar. Det ska bidra till att samhällsviktiga verksamheter, till exempel skola, arbete och hälso- och sjukvård, kan fortsätta fungera vid krig eller kris.	Civil defence means that more than the military should be able to meet threats and challenges. It should help important social functions, such as school, work, and health care, continue during war or crisis.	民事防衛意味著除軍隊之外，更多力量也應能夠應對威脅和挑戰。它應有助於讓學校、工作、醫療衛生等社會重要職能在戰爭或危機時仍能繼續運轉。	pending_native_review	pending_reviewer_notes
q165	zh-Hant	4	Ch. 04 · Political elections and parties	Politiska val och partier	Val och röstning	14	Hur ofta hålls val till EU-parlamentet?	How often are elections to the European Parliament held?	EU（歐盟）議會的選舉多久舉行一次？	a	Vart femte år	Every five years	每五年一次	a: Vart femte år | b: Vart fjärde år | c: Varje år | d: Endast när Sverige byter regering	a: Every five years | b: Every four years | c: Every year | d: Only when Sweden changes government	a: 每五年一次 | b: 每四年一次 | c: 每年一次 | d: 只在瑞典更換政府時舉行	Val till EU-parlamentet hålls vart femte år. Det skiljer sig från val till riksdag, regionfullmäktige och kommunfullmäktige, som hålls vart fjärde år.	Elections to the European Parliament are held every five years. That differs from elections to the Riksdag, regional councils, and municipal councils, which are held every four years.	EU 議會的選舉每五年舉行一次。這與 Riksdag（議會）、region（大區）議會和 kommun（市鎮）議會的選舉不同，後者每四年舉行一次。	pending_native_review	pending_reviewer_notes
q166	zh-Hant	4	Ch. 04 · Political elections and parties	Politiska val och partier	Val och röstning	14	Vilka regler gäller för rösträtt i kommun- och regionval för personer som inte är svenska medborgare?	What rules apply to voting rights in municipal and regional elections for people who are not Swedish citizens?	對於非瑞典公民，哪項說法描述了他們在市鎮和大區選舉中的投票權？	a	Vissa kan rösta om de är folkbokförda i Sverige och uppfyller reglerna för sin grupp	Some may vote if they are registered as living in Sweden and meet the rules for their group	部分人如果在瑞典登記戶籍，並符合其所屬群體的規定，就可以投票	a: Vissa kan rösta om de är folkbokförda i Sverige och uppfyller reglerna för sin grupp | b: Ingen utan svenskt medborgarskap får rösta i kommun- eller regionval | c: Alla turister får rösta om de är i Sverige på valdagen | d: Partimedlemskap är alltid det enda kravet	a: Some may vote if they are registered as living in Sweden and meet the rules for their group | b: No one without Swedish citizenship may vote in municipal or regional elections | c: All tourists may vote if they are in Sweden on election day | d: Party membership is always the only requirement	a: 部分人如果在瑞典登記戶籍，並符合其所屬群體的規定，就可以投票 | b: 沒有瑞典公民身分的人一律不得在市鎮或大區選舉中投票 | c: 所有遊客只要在選舉日身處瑞典就可以投票 | d: 政黨黨籍始終是唯一的要求	För kommun- och regionval krävs inte alltid svenskt medborgarskap. Personer som inte är svenska medborgare kan ha rösträtt om de är folkbokförda i Sverige och uppfyller reglerna, till exempel tre års folkbokföring eller särskilda regler för EU- och nordiska medborgare.	Swedish citizenship is not always required for municipal and regional elections. People who are not Swedish citizens may have the right to vote if they are registered as living in Sweden and meet the rules, such as three years of registration or special rules for EU and Nordic citizens.	市鎮和大區選舉並不總是要求具有瑞典公民身分。非瑞典公民如果在瑞典登記戶籍（folkbokförd）並符合相關規定，就可能擁有投票權，例如登記戶籍滿三年，或適用於 EU 公民和北歐公民的特殊規定。	pending_native_review	pending_reviewer_notes
q167	zh-Hant	4	Ch. 04 · Political elections and parties	Politiska val och partier	Så här går det till att rösta	14	Vad står på röstkortet som skickas hem före valet?	What is stated on the voting card sent home before an election?	選舉前寄到家中的投票卡（röstkort）上寫著什麼？	a	Vilken vallokal väljaren ska gå till	Which polling station the voter should go to	選民應前往哪個投票站	a: Vilken vallokal väljaren ska gå till | b: Vilket parti väljaren måste rösta på | c: Hur andra personer har röstat | d: Att förtidsröstning är förbjuden	a: Which polling station the voter should go to | b: Which party the voter must vote for | c: How other people have voted | d: That advance voting is forbidden	a: 選民應前往哪個投票站 | b: 選民必須投票給哪個政黨 | c: 其他人是怎麼投票的 | d: 提前投票是被禁止的	Röstkortet visar vilken vallokal väljaren ska gå till. Det går också att rösta i förväg på särskilda platser, och i vallokalen finns valsedlar till de olika partierna.	The voting card shows which polling station the voter should go to. It is also possible to vote in advance at special places, and polling stations have ballot papers for the different parties.	投票卡顯示選民應前往哪個投票站。也可以在特定地點提前投票，投票站內備有各政黨的選票。	pending_native_review	pending_reviewer_notes
q168	zh-Hant	4	Ch. 04 · Political elections and parties	Politiska val och partier	Politiska partier	15	Vad kan den som vill påverka innehållet i partipolitiken göra?	What can someone do to influence the content of party politics?	想要影響政黨政治內容的人可以做什麼？	a	Bli medlem i ett politiskt parti eller starta ett nytt parti tillsammans med andra	Become a member of a political party or start a new party together with others	加入一個政黨，或與他人一起創立一個新政黨	a: Bli medlem i ett politiskt parti eller starta ett nytt parti tillsammans med andra | b: Bara rösta om personen redan sitter i riksdagen | c: Låta domstolarna skriva alla partiers program | d: Förbjuda andra partier från att ha idéer	a: Become a member of a political party or start a new party together with others | b: Only vote if the person already sits in the Riksdag | c: Let the courts write every party platform | d: Ban other parties from having ideas	a: 加入一個政黨，或與他人一起創立一個新政黨 | b: 只有當此人已經是 Riksdag（議會）議員時才能投票 | c: 讓法院來撰寫所有政黨的綱領 | d: 禁止其他政黨擁有自己的理念	Den som vill påverka partipolitik kan bli medlem i ett politiskt parti. Det går också att starta ett nytt parti tillsammans med andra; partiernas idéer och förslag ger väljare olika alternativ.	Someone who wants to influence party politics can become a member of a political party. It is also possible to start a new party together with others; parties’ ideas and proposals give voters different alternatives.	想要影響政黨政治的人可以加入一個政黨。也可以與他人一起創立一個新政黨；各政黨的理念和主張為選民提供了不同的選擇。	pending_native_review	pending_reviewer_notes
q169	zh-Hant	4	Ch. 04 · Political elections and parties	Politiska val och partier	Politiska partier i riksdagen	15	Vilket påstående om särskilda partier i kommun- och regionval är korrekt?	Which statement about special parties in municipal and regional elections is correct?	關於市鎮和大區選舉中的特殊政黨，哪項說法是正確的？	a	De kan ha politik bara för den egna kommunen eller regionen	They can have policies only for their own municipality or region	它們可以只針對本市鎮或本大區制定政策	a: De kan ha politik bara för den egna kommunen eller regionen | b: De måste alltid vara partier i riksdagen | c: De får inte delta i valrörelser | d: De ersätter valet till riksdagen	a: They can have policies only for their own municipality or region | b: They must always be parties in the Riksdag | c: They may not take part in election campaigns | d: They replace the Riksdag election	a: 它們可以只針對本市鎮或本大區制定政策 | b: 它們必須一律是 Riksdag（議會）中的政黨 | c: 它們不得參與競選活動 | d: 它們取代了 Riksdag 的選舉	I kommun- och regionval kan det finnas särskilda partier som har politik för just sin kommun eller region, inte på riksnivå. Inför valen försöker partier övertyga väljare genom debatter, möten, politisk reklam och kampanjer.	Municipal and regional elections can include special parties with policies for their own municipality or region, not for the national level. Before elections, parties try to persuade voters through debates, meetings, political advertising, and campaigns.	在市鎮和大區選舉中，可能存在只針對本市鎮或本大區制定政策、而不在全國層面活動的特殊政黨。選舉前，各政黨透過辯論、集會、政治廣告和競選活動來爭取選民。	pending_native_review	pending_reviewer_notes
q170	zh-Hant	5	Ch. 05 · Law and justice	Lag och rätt	Tryckfrihetsförordningen	16	Vad skyddar tryckfrihetsförordningen?	What does the Freedom of the Press Act protect?	《出版自由法》（Tryckfrihetsförordningen）保障什麼？	a	Det fria ordet i tryckt form och rätten att ge ut böcker, tidningar och tidskrifter	Free expression in printed form and the right to publish books, newspapers, and magazines	印刷形式的言論自由，以及出版書籍、報紙和雜誌的權利	a: Det fria ordet i tryckt form och rätten att ge ut böcker, tidningar och tidskrifter | b: Rätten för staten att förhandsgranska alla privata brev | c: Kommunernas ansvar för skola och omsorg | d: Reglerna för vem som blir kung eller drottning	a: Free expression in printed form and the right to publish books, newspapers, and magazines | b: The right of the state to preview all private letters | c: Municipal responsibility for schools and care services | d: The rules for who becomes king or queen	a: 印刷形式的言論自由，以及出版書籍、報紙和雜誌的權利 | b: 國家預先審查所有私人信件的權利 | c: 市鎮對學校和照護服務的責任 | d: 誰成為國王或女王的規則	Tryckfrihetsförordningen är en av Sveriges grundlagar. Den skyddar det fria ordet i tryckt form och ger alla rätt att fritt ge ut böcker, tidningar och tidskrifter.	The Freedom of the Press Act is one of Sweden’s constitutional laws. It protects free expression in printed form and gives everyone the right to freely publish books, newspapers, and magazines.	Tryckfrihetsförordningen 是瑞典的基本法之一。它保障印刷形式的言論自由，並賦予所有人自由出版書籍、報紙和雜誌的權利。	pending_native_review	pending_reviewer_notes
